,1,142,143,16,164,165,17,2,242,243,26,264,265,27,3,342,343,36,364,365,37,4,4/2,4/3,442,443,46,46/5,46/6,464,464/4,465,47,47/3,47/4,5,5/2,5/3,5/5,5/6,5/7,542,542/3,542/4,542/5,542/6,543,543/3,543/4,543/5,56,56/2,56/3,56/4,56/5,56/6,564,564/2,564/3,564/4,564/6,565,565/2,565/3,565/4,565/5,565/6,57,57/2,57/3,57/4,57/5,57/6,57/7,6,642,643,66,664,665,67,7,7/2,7/3,7/5,7/6,76,76/4,77,77/2,77/5,C1,C16,C2,C3,C5,C57,C6,C67,D2,D26,D3,D4,D47,D5,D56,D6,D77,L26,L264,L265,L27,L3,L4,L5,L542,L56,L57,L6,L67,L7,L764,L765,L77,M142,M143,M164,M17,M4,M5,M56,M57,M67,M76,M77,Y2,Y3,Y37,Y4,Y5,Y6,b1,b16,b165,b17,b2,b26,b27,b3,b36,b37,b4,b46,b464,b465,b47,b5,b56,b564,b565,b57,b6,b66,b67,b7,b76,b77
26,0.06430868167202569,0.0,0.0,0.033226152197213275,0.04823151125401927,0.0,0.0,0.10289389067524111,0.003215434083601285,0.003215434083601285,0.0,0.01286173633440514,0.004287245444801713,0.01286173633440514,0.031082529474812423,0.0,0.0,0.027867095391211134,0.0,0.0,0.0,0.09324758842443726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008574490889603426,0.0,0.0,0.022508038585208997,0.0,0.0,0.18220793140407282,0.004287245444801713,0.0,0.003215434083601285,0.035369774919614135,0.0,0.004287245444801713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007502679528402998,0.0,0.0,0.0,0.004287245444801713,0.004287245444801713,0.013933547695605567,0.0,0.0,0.0,0.0,0.004287245444801713,0.0,0.0,0.003215434083601285,0.004287245444801713,0.030010718113611994,0.0,0.0,0.0,0.0,0.020364415862808138,0.0,0.07931404072883169,0.0,0.0,0.018220793140407282,0.02679528403001071,0.0,0.010718113612004284,0.0,0.0,0.0021436227224008566,0.023579849946409423,0.005359056806002142,0.0,0.0,0.005359056806002142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007502679528402998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003215434083601285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003215434083601285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004287245444801713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.05387931034482757,0.0,0.0,0.009698275862068962,0.04310344827586206,0.0,0.0,0.07112068965517239,0.07112068965517239,0.0,0.02370689655172413,0.0,0.004310344827586206,0.01616379310344827,0.0,0.0,0.0,0.02370689655172413,0.017241379310344824,0.0,0.00754310344827586,0.03017241379310344,0.0,0.004310344827586206,0.0,0.0,0.004310344827586206,0.0,0.0,0.02155172413793103,0.0,0.0,0.0,0.0,0.0,0.11422413793103445,0.025862068965517234,0.0,0.004310344827586206,0.010775862068965514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344824,0.00754310344827586,0.0,0.0,0.0,0.026939655172413784,0.0,0.0,0.0,0.0,0.004310344827586206,0.0,0.0,0.0,0.0,0.0,0.004310344827586206,0.03232758620689654,0.014008620689655167,0.005387931034482757,0.0010775862068965515,0.004310344827586206,0.0,0.0,0.21443965517241373,0.0,0.0,0.029094827586206885,0.0,0.0,0.039870689655172396,0.010775862068965514,0.0,0.0,0.0,0.0,0.004310344827586206,0.0,0.002155172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032327586206896543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011853448275862065,0.004310344827586206,0.0
265,0.1543624161073825,0.0,0.0,0.025727069351230415,0.025727069351230415,0.003355704697986576,0.01118568232662192,0.015659955257270687,0.003355704697986576,0.008948545861297535,0.00559284116331096,0.0,0.0,0.024608501118568223,0.057046979865771785,0.0,0.0,0.01118568232662192,0.0,0.034675615212527953,0.031319910514541374,0.07494407158836687,0.0,0.0,0.0,0.0,0.00559284116331096,0.0,0.0,0.003355704697986576,0.0,0.0,0.08948545861297535,0.0,0.0,0.17561521252796414,0.0,0.0,0.0,0.013422818791946303,0.0,0.003355704697986576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00559284116331096,0.0,0.04474272930648768,0.0,0.0,0.0,0.0,0.013422818791946303,0.0,0.05369127516778521,0.0,0.015659955257270687,0.0,0.01118568232662192,0.015659955257270687,0.020134228187919455,0.003355704697986576,0.0,0.0,0.0,0.007829977628635344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986576,0.003355704697986576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00559284116331096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986576,0.0,0.0,0.003355704697986576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004474272930648768,0.003355704697986576,0.0,0.0
27,0.0689655172413793,0.0,0.0,0.05339265850945494,0.005561735261401556,0.0033370411568409337,0.01779755283648498,0.0200222469410456,0.006674082313681867,0.014460511679644045,0.0,0.0033370411568409337,0.006674082313681867,0.0,0.02780867630700778,0.004449388209121245,0.0,0.0033370411568409337,0.0,0.004449388209121245,0.11345939933259173,0.07230255839822022,0.0,0.0,0.006674082313681867,0.0,0.0,0.0,0.0,0.0100111234705228,0.0,0.0,0.04671857619577307,0.0,0.0,0.14126807563959953,0.0,0.0,0.0,0.01779755283648498,0.0,0.0,0.0,0.0,0.0,0.0,0.006674082313681867,0.0,0.0,0.0,0.007786429365962178,0.0,0.0,0.0,0.0,0.0,0.012235817575083421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569521690767516,0.0,0.0,0.0,0.0,0.023359288097886535,0.0,0.050055617352614,0.0,0.0033370411568409337,0.011123470522803111,0.005561735261401556,0.006674082313681867,0.07341490545050054,0.0,0.0,0.0,0.0,0.0,0.0022246941045606225,0.0,0.005561735261401556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022246941045606225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022246941045606225,0.0,0.0,0.0,0.0033370411568409337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007786429365962178,0.0,0.0
3,0.05067218200620475,0.0,0.0,0.003102378490175801,0.0,0.0020682523267838674,0.0020682523267838674,0.08376421923474663,0.0,0.0,0.005170630816959668,0.0,0.0,0.01654601861427094,0.0,0.003102378490175801,0.0010341261633919337,0.007238883143743536,0.006204756980351602,0.0010341261633919337,0.005170630816959668,0.3371251292657704,0.0,0.0020682523267838674,0.0,0.0,0.0010341261633919337,0.0,0.0,0.003102378490175801,0.0,0.0,0.020682523267838673,0.0,0.0,0.07962771458117889,0.003102378490175801,0.0020682523267838674,0.014477766287487072,0.006204756980351602,0.0010341261633919337,0.0020682523267838674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020682523267838674,0.0,0.0010341261633919337,0.0,0.004136504653567735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004136504653567735,0.003102378490175801,0.0,0.0,0.0,0.0010341261633919337,0.0,0.2730093071354705,0.0,0.0,0.003102378490175801,0.003102378490175801,0.0,0.020682523267838673,0.0,0.0,0.0010341261633919337,0.0,0.0010341261633919337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020682523267838674,0.0,0.0010341261633919337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004136504653567735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010341261633919337,0.0,0.0,0.0,0.0,0.0,0.0,0.0010341261633919337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004136504653567735,0.0,0.0,0.0020682523267838674,0.0,0.0,0.0,0.0,0.0010341261633919337,0.0,0.0,0.0,0.0010341261633919337,0.0,0.0,0.0,0.005170630816959668,0.0,0.0
342,0.05480868665977247,0.0,0.0,0.0093071354705274,0.0,0.0,0.021716649431230604,0.14270941054808683,0.029989658738366072,0.0,0.0,0.0,0.0,0.09720785935884174,0.045501551189245065,0.0,0.029989658738366072,0.015511892450879,0.045501551189245065,0.0,0.0093071354705274,0.05480868665977247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015511892450879,0.0,0.0,0.006204756980351601,0.0,0.0,0.06411582213029987,0.0,0.0,0.0031023784901758004,0.0,0.0,0.0,0.0,0.0,0.0,0.006204756980351601,0.0,0.0,0.0,0.0,0.0031023784901758004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015511892450879,0.0,0.012409513960703202,0.021716649431230604,0.012409513960703202,0.0,0.14581178903826258,0.0,0.0,0.015511892450879,0.0,0.0,0.045501551189245065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015511892450879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061013443640124065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0920910075839653,0.0,0.0,0.0,0.0,0.0,0.05417118093174429,0.03141928494041169,0.0,0.0,0.0,0.0,0.04117009750812566,0.07258938244853735,0.0,0.0,0.0,0.0,0.0,0.0,0.06933911159263269,0.060671722643553604,0.0,0.0,0.0,0.006500541711809315,0.0,0.0,0.0,0.0,0.0,0.0,0.01300108342361863,0.0,0.0,0.0032502708559046575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016251354279523286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016251354279523286,0.0,0.0,0.0,0.0,0.0,0.24052004333694466,0.01300108342361863,0.0,0.06283856988082338,0.0,0.0,0.13001083423618628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016251354279523286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016251354279523286,0.016251354279523286,0.0,0.0,0.0,0.0,0.0,0.0
36,0.037077426390403484,0.0,0.0,0.0,0.00654307524536532,0.0,0.0043620501635768805,0.04689203925845146,0.0,0.0,0.02508178844056706,0.0,0.0043620501635768805,0.018538713195201742,0.03925845147219192,0.0043620501635768805,0.0,0.0,0.0163576881134133,0.0,0.01526717557251908,0.20065430752453647,0.0,0.0,0.0,0.00763358778625954,0.017448200654307522,0.0,0.0,0.0,0.0,0.0021810250817884402,0.09378407851690292,0.0,0.0,0.06106870229007632,0.008724100327153761,0.0,0.0043620501635768805,0.01199563794983642,0.0,0.01199563794983642,0.0043620501635768805,0.0,0.0,0.0,0.0021810250817884402,0.0021810250817884402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00981461286804798,0.00327153762268266,0.0,0.0043620501635768805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054525627044711,0.02835332606324972,0.0021810250817884402,0.0,0.0,0.0,0.0,0.0,0.18102508178844054,0.0,0.0,0.008724100327153761,0.0043620501635768805,0.0,0.01526717557251908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021810250817884402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054525627044711006,0.0,0.00981461286804798,0.0,0.0,0.0021810250817884402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01962922573609596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021810250817884402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.10676532769556024,0.0031712473572938684,0.0,0.0031712473572938684,0.0,0.0,0.0031712473572938684,0.01691331923890063,0.0,0.0,0.0010570824524312895,0.009513742071881603,0.0031712473572938684,0.002114164904862579,0.09619450317124734,0.007399577167019026,0.012684989429175474,0.0,0.0,0.0,0.004228329809725158,0.08773784355179702,0.0,0.0,0.0,0.0,0.008456659619450316,0.0,0.0,0.027484143763213523,0.0,0.006342494714587737,0.026427061310782235,0.0,0.0,0.019027484143763207,0.002114164904862579,0.007399577167019026,0.0,0.008456659619450316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008456659619450316,0.0,0.0010570824524312895,0.0,0.0,0.0,0.014799154334038053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009513742071881603,0.0,0.0031712473572938684,0.008456659619450316,0.0,0.33826638477801263,0.0,0.0,0.03699788583509513,0.009513742071881603,0.012684989429175474,0.01585623678646934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031712473572938684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342494714587737,0.010570824524312895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031712473572938684,0.0,0.0,0.0,0.0,0.0,0.008456659619450316,0.0,0.0,0.0,0.0,0.0,0.0,0.029598308668076105,0.0,0.0
365,0.036677454153182305,0.0,0.0,0.0,0.008629989212513482,0.0,0.012944983818770224,0.023732470334412076,0.0,0.0,0.011866235167206038,0.0,0.04314994606256741,0.04746494066882415,0.007551240560949297,0.0,0.006472491909385112,0.0010787486515641852,0.0,0.0,0.08953613807982738,0.06796116504854367,0.0,0.0,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.006472491909385112,0.14239482200647247,0.0,0.0,0.08198489751887808,0.003236245954692556,0.0,0.0010787486515641852,0.005393743257820926,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.0,0.006472491909385112,0.0,0.0,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.003236245954692556,0.023732470334412076,0.028047464940668818,0.007551240560949297,0.0,0.0,0.0,0.0,0.0,0.1898597626752966,0.0,0.0,0.003236245954692556,0.0,0.007551240560949297,0.07011866235167205,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.003236245954692556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314994606256741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007551240560949297,0.0,0.0,0.0010787486515641852,0.005393743257820926,0.0,0.0
37,0.017977528089887635,0.0,0.0,0.005617977528089886,0.008988764044943818,0.0033707865168539314,0.006741573033707863,0.014606741573033703,0.0,0.0,0.0,0.0,0.005617977528089886,0.12022471910112355,0.02808988764044943,0.0,0.010112359550561794,0.0,0.0022471910112359544,0.005617977528089886,0.0,0.12134831460674153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15056179775280895,0.0,0.0,0.03370786516853931,0.011235955056179771,0.0,0.0033707865168539314,0.0022471910112359544,0.0,0.004494382022471909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033707865168539314,0.0022471910112359544,0.0,0.02808988764044943,0.0,0.0,0.0033707865168539314,0.0033707865168539314,0.0,0.1617977528089887,0.0022471910112359544,0.0,0.0022471910112359544,0.006741573033707863,0.0,0.16404494382022466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005617977528089886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008988764044943818,0.0022471910112359544,0.0,0.0,0.0,0.0,0.004494382022471909,0.0,0.0,0.0,0.0,0.0,0.0033707865168539314,0.0,0.0,0.0,0.0,0.0033707865168539314,0.0,0.011235955056179771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471910112359544,0.0,0.0,0.0,0.0,0.0,0.0
4,0.30072840790842864,0.0,0.0,0.03746097814776274,0.009365244536940685,0.0010405827263267429,0.0,0.04994797086368366,0.0,0.0,0.0020811654526534857,0.0,0.0010405827263267429,0.010405827263267428,0.04578563995837669,0.0,0.0,0.0020811654526534857,0.0,0.0020811654526534857,0.005202913631633714,0.0,0.0,0.0,0.004162330905306971,0.0,0.005202913631633714,0.0,0.0,0.0072840790842872,0.0010405827263267429,0.0,0.010405827263267428,0.0,0.0,0.2996878251821019,0.0,0.0,0.004162330905306971,0.021852237252861603,0.0,0.005202913631633714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003121748178980229,0.0,0.0,0.0,0.0020811654526534857,0.0010405827263267429,0.0020811654526534857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008324661810613943,0.0,0.0,0.0,0.0,0.003121748178980229,0.0,0.09989594172736732,0.0010405827263267429,0.0,0.0,0.0072840790842872,0.0,0.009365244536940685,0.0020811654526534857,0.0,0.0,0.004162330905306971,0.0020811654526534857,0.0,0.0,0.0010405827263267429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405827263267429,0.0,0.0010405827263267429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405827263267429,0.0,0.0010405827263267429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003121748178980229,0.0,0.0,0.0072840790842872,0.0010405827263267429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003121748178980229,0.0,0.0,0.008324661810613943,0.0,0.0
4/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205794205794206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318681318681319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318681318681319,0.0,0.3156843156843157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/3,0.12190082644628097,0.0,0.0,0.0,0.0,0.0,0.1012396694214876,0.053719008264462804,0.0,0.0,0.0,0.0,0.0,0.0,0.2024793388429752,0.0,0.0,0.0,0.0,0.08057851239669421,0.0,0.1012396694214876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.06095041322314049,0.0,0.1353305785123967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007231404958677685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06714876033057851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0
442,0.05543710021321959,0.0,0.0,0.0,0.0,0.0,0.0,0.2953091684434967,0.0,0.0,0.0,0.0,0.0,0.14179104477611934,0.0,0.0,0.0,0.0,0.0,0.0,0.015991471215351806,0.115138592750533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609808102345413,0.0,0.0,0.010660980810234538,0.0021321961620469074,0.0,0.0,0.018123667377398716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238805970149253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010660980810234538,0.0,0.06609808102345413,0.0,0.010660980810234538,0.0,0.004264392324093815,0.0,0.05543710021321959,0.0,0.0,0.0,0.0,0.0,0.010660980810234538,0.0,0.010660980810234538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238805970149253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0.02579132473622508,0.0,0.0,0.0,0.0,0.0,0.0,0.01524032825322391,0.0,0.0,0.0,0.0,0.0,0.04689331770222742,0.0,0.0,0.0,0.0,0.0,0.06330597889800701,0.07854630715123093,0.14771395076201638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010550996483001169,0.1840562719812426,0.0,0.0,0.11606096131301287,0.02579132473622508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275498241500584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275498241500584,0.0,0.0,0.0,0.0,0.0,0.0,0.01524032825322391,0.0,0.0,0.021101992966002337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02579132473622508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01524032825322391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02579132473622508,0.0,0.02579132473622508,0.0,0.02579132473622508,0.02579132473622508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
